WGMS_ID,YEAR,WINTER_BALANCE,SUMMER_BALANCE,ANNUAL_BALANCE,POINT_LAT,POINT_LON
394,2011,303.0,-73.0,230.0,136.04478799999998,187.9362249
394,2011,263.0,-71.0,192.0,136.04478799999998,187.9362249
394,2011,437.0,-1205.0,-768.0,136.04478799999998,187.9362249
394,2012,914.0,-4577.0,-3663.0,136.04478799999998,187.9362249
394,2012,957.0,-4935.0,-3978.0,136.04478799999998,187.9362249
394,2012,1008.0,-4742.0,-3734.0,136.04478799999998,187.9362249
394,2012,1073.0,-3986.0,-2913.0,136.04478799999998,187.9362249
394,2012,1137.0,-3664.0,-2527.0,136.04478799999998,187.9362249
394,2012,1179.0,-3454.0,-2275.0,136.04478799999998,187.9362249
394,2012,1212.0,-3483.0,-2271.0,136.04478799999998,187.9362249
394,2012,1268.0,-2776.0,-1508.0,136.04478799999998,187.9362249
394,2012,1285.0,-1915.0,-630.0,136.04478799999998,187.9362249
394,2012,1248.0,-1400.0,-152.0,136.04478799999998,187.9362249
394,2012,1172.0,-1134.0,38.0,136.04478799999998,187.9362249
394,2012,1069.0,-830.0,239.0,136.04478799999998,187.9362249
394,2012,972.0,-722.0,250.0,136.04478799999998,187.9362249
394,2012,893.0,-556.0,337.0,136.04478799999998,187.9362249
394,2012,788.0,-430.0,358.0,136.04478799999998,187.9362249
394,2012,686.0,-413.0,273.0,136.04478799999998,187.9362249
394,2012,1151.0,-2531.0,-1380.0,136.04478799999998,187.9362249
394,2013,1094.0,-2042.0,-948.0,136.04478799999998,187.9362249
394,2013,1155.0,-2205.0,-1050.0,136.04478799999998,187.9362249
394,2013,1204.0,-2148.0,-944.0,136.04478799999998,187.9362249
394,2013,1276.0,-1824.0,-548.0,136.04478799999998,187.9362249
394,2013,1339.0,-1519.0,-180.0,136.04478799999998,187.9362249
394,2013,1382.0,-1299.0,83.0,136.04478799999998,187.9362249
394,2013,1419.0,-1241.0,178.0,136.04478799999998,187.9362249
394,2013,1462.0,-1022.0,440.0,136.04478799999998,187.9362249
394,2013,1495.0,-885.0,610.0,136.04478799999998,187.9362249
394,2013,1458.0,-728.0,730.0,136.04478799999998,187.9362249
394,2013,1371.0,-629.0,742.0,136.04478799999998,187.9362249
394,2013,1255.0,-486.0,769.0,136.04478799999998,187.9362249
394,2013,1145.0,-449.0,696.0,136.04478799999998,187.9362249
394,2013,1054.0,-371.0,683.0,136.04478799999998,187.9362249
394,2013,931.0,-306.0,625.0,136.04478799999998,187.9362249
394,2013,808.0,-287.0,521.0,136.04478799999998,187.9362249
394,2013,1349.0,-1076.0,273.0,136.04478799999998,187.9362249
394,2014,1158.0,-3133.0,-1975.0,136.04478799999998,187.9362249
394,2014,1201.0,-3308.0,-2107.0,136.04478799999998,187.9362249
394,2014,1236.0,-3146.0,-1910.0,136.04478799999998,187.9362249
394,2014,1302.0,-2563.0,-1261.0,136.04478799999998,187.9362249
394,2014,1364.0,-2087.0,-723.0,136.04478799999998,187.9362249
394,2014,1411.0,-1741.0,-330.0,136.04478799999998,187.9362249
394,2014,1445.0,-1575.0,-130.0,136.04478799999998,187.9362249
394,2014,1477.0,-1159.0,318.0,136.04478799999998,187.9362249
394,2014,1495.0,-871.0,624.0,136.04478799999998,187.9362249
394,2014,1448.0,-618.0,830.0,136.04478799999998,187.9362249
394,2014,1354.0,-458.0,896.0,136.04478799999998,187.9362249
394,2014,1238.0,-287.0,951.0,136.04478799999998,187.9362249
394,2014,1133.0,-233.0,900.0,136.04478799999998,187.9362249
394,2014,1046.0,-156.0,890.0,136.04478799999998,187.9362249
394,2014,928.0,-93.0,835.0,136.04478799999998,187.9362249
394,2014,810.0,-82.0,728.0,136.04478799999998,187.9362249
394,2014,1359.0,-1282.0,77.0,136.04478799999998,187.9362249
394,2017,600.0,-2400.0,-1800.0,136.04478799999998,187.9362249
463,1993,1820.0,-1902.0,-82.0,136.41559999999998,188.4961
463,1994,2421.0,-1977.0,444.0,136.41559999999998,188.4961
463,1995,1607.0,-993.0,614.0,136.41559999999998,188.4961
463,1996,1314.0,-1148.0,166.0,136.41559999999998,188.4961
463,1997,2087.0,-2296.0,-209.0,136.41559999999998,188.4961
463,1998,1669.0,-2743.0,-1074.0,136.41559999999998,188.4961
463,1999,1692.0,-2136.0,-443.0,136.41559999999998,188.4961
463,2000,1923.0,-2705.0,-781.0,136.41559999999998,188.4961
463,2001,3015.0,-2423.0,591.0,136.41559999999998,188.4961
463,2002,1676.0,-2031.0,-356.0,136.41559999999998,188.4961
463,2003,1601.0,-3643.0,-2043.0,136.41559999999998,188.4961
463,2004,1702.0,-2192.0,-490.0,136.41559999999998,188.4961
463,2005,1369.0,-2541.0,-1172.0,136.41559999999998,188.4961
463,2006,880.0,-4780.0,-3900.0,136.41559999999998,188.4961
463,2006,920.0,-4120.0,-3200.0,136.41559999999998,188.4961
463,2006,960.0,-3560.0,-2600.0,136.41559999999998,188.4961
463,2006,1000.0,-3100.0,-2100.0,136.41559999999998,188.4961
463,2006,1000.0,-2500.0,-1500.0,136.41559999999998,188.4961
463,2006,962.0,-3463.0,-2501.0,136.41559999999998,188.4961
463,2007,630.0,-2710.0,-2080.0,136.41559999999998,188.4961
463,2007,756.0,-2196.0,-1440.0,136.41559999999998,188.4961
463,2007,760.0,-1720.0,-960.0,136.41559999999998,188.4961
463,2007,840.0,-1400.0,-560.0,136.41559999999998,188.4961
463,2007,924.0,-1064.0,-140.0,136.41559999999998,188.4961
463,2007,800.0,-1702.0,-902.0,136.41559999999998,188.4961
463,2008,1145.0,-2313.0,-1168.0,136.41559999999998,188.4961
463,2009,2487.0,-2357.0,130.0,136.41559999999998,188.4961
463,2010,1755.0,-3255.0,-1500.0,136.41559999999998,188.4961
463,2010,1521.0,-2721.0,-1200.0,136.41559999999998,188.4961
463,2010,1521.0,-2321.0,-800.0,136.41559999999998,188.4961
463,2010,1595.0,-1495.0,100.0,136.41559999999998,188.4961
463,2010,1490.0,-1590.0,-100.0,136.41559999999998,188.4961
463,2010,1557.0,-2141.0,-584.0,136.41559999999998,188.4961
463,2011,1080.0,-2068.0,-988.0,136.41559999999998,188.4961
463,2012,2250.0,-4950.0,-2700.0,136.41559999999998,188.4961
463,2012,2000.0,-4500.0,-2500.0,136.41559999999998,188.4961
463,2012,2050.0,-3810.0,-1760.0,136.41559999999998,188.4961
463,2012,1900.0,-3420.0,-1520.0,136.41559999999998,188.4961
463,2012,1750.0,-2790.0,-1040.0,136.41559999999998,188.4961
463,2012,1620.0,-2989.0,-1369.0,136.41559999999998,188.4961
463,2013,1661.0,-2279.0,-618.0,136.41559999999998,188.4961
463,2013,1643.0,-2048.0,-405.0,136.41559999999998,188.4961
463,2013,1715.0,-2031.0,-316.0,136.41559999999998,188.4961
463,2013,1888.0,-2073.0,-185.0,136.41559999999998,188.4961
463,2013,2052.0,-1588.0,464.0,136.41559999999998,188.4961
463,2013,1949.0,-1487.0,462.0,136.41559999999998,188.4961
463,2013,1631.0,-1314.0,317.0,136.41559999999998,188.4961
463,2013,1883.0,-1801.0,82.0,136.41559999999998,188.4961
463,2014,1584.0,-2684.0,-1100.0,136.41559999999998,188.4961
463,2014,1634.0,-2384.0,-750.0,136.41559999999998,188.4961
463,2014,1720.0,-2120.0,-400.0,136.41559999999998,188.4961
463,2014,1806.0,-1656.0,150.0,136.41559999999998,188.4961
463,2014,1806.0,-1456.0,350.0,136.41559999999998,188.4961
463,2014,1728.0,-1978.0,-250.0,136.41559999999998,188.4961
463,2015,1980.0,-4094.0,-2114.0,136.41559999999998,188.4961
463,2015,1985.0,-3495.0,-1510.0,136.41559999999998,188.4961
463,2015,1982.0,-3516.0,-1534.0,136.41559999999998,188.4961
463,2015,1911.0,-4237.0,-2326.0,136.41559999999998,188.4961
463,2015,1968.0,-2712.0,-744.0,136.41559999999998,188.4961
463,2015,1882.0,-2593.0,-711.0,136.41559999999998,188.4961
463,2015,1481.0,-2776.0,-1295.0,136.41559999999998,188.4961
463,2015,1928.0,-3273.0,-1345.0,136.41559999999998,188.4961
463,2016,2104.0,-3306.0,-1202.0,136.41559999999998,188.4961
463,2016,2011.0,-3253.0,-1242.0,136.41559999999998,188.4961
463,2016,1914.0,-3198.0,-1284.0,136.41559999999998,188.4961
463,2016,1853.0,-3216.0,-1363.0,136.41559999999998,188.4961
463,2016,1936.0,-2643.0,-707.0,136.41559999999998,188.4961
463,2016,1790.0,-2220.0,-430.0,136.41559999999998,188.4961
463,2016,1422.0,-2437.0,-1015.0,136.41559999999998,188.4961
463,2016,1877.0,-2856.0,-979.0,136.41559999999998,188.4961
2660,1915,234.0,-18471.0,-18237.0,136.855152,188.9105549
2660,1915,453.0,-9847.0,-9394.0,136.855152,188.9105549
2660,1915,851.0,-1639.0,-788.0,136.855152,188.9105549
2660,1915,1222.0,-1130.0,92.0,136.855152,188.9105549
2660,1915,1253.0,-988.0,265.0,136.855152,188.9105549
2660,1915,1385.0,-948.0,437.0,136.855152,188.9105549
2660,1915,1726.0,-744.0,982.0,136.855152,188.9105549
2660,1915,1763.0,-367.0,1396.0,136.855152,188.9105549
2660,1915,1528.0,-311.0,1217.0,136.855152,188.9105549
2660,1915,1595.0,-271.0,1324.0,136.855152,188.9105549
2660,1915,1332.0,-184.0,1148.0,136.855152,188.9105549
2660,1915,0.0,0.0,0.0,136.855152,188.9105549
2660,1915,1516.0,-725.0,791.0,136.855152,188.9105549
2660,1916,217.0,-19815.0,-19598.0,136.855152,188.9105549
2660,1916,474.0,-10944.0,-10470.0,136.855152,188.9105549
2660,1916,953.0,-2432.0,-1479.0,136.855152,188.9105549
2660,1916,1410.0,-1694.0,-284.0,136.855152,188.9105549
2660,1916,1460.0,-1430.0,30.0,136.855152,188.9105549
2660,1916,1627.0,-1113.0,514.0,136.855152,188.9105549
2660,1916,2055.0,-749.0,1306.0,136.855152,188.9105549
2660,1916,2130.0,-518.0,1612.0,136.855152,188.9105549
2660,1916,1869.0,-424.0,1445.0,136.855152,188.9105549
2660,1916,1973.0,-96.0,1877.0,136.855152,188.9105549
2660,1916,1638.0,3.0,1641.0,136.855152,188.9105549
2660,1916,0.0,0.0,0.0,136.855152,188.9105549
2660,1916,1820.0,-880.0,940.0,136.855152,188.9105549
2660,1917,-430.0,-20788.0,-21218.0,136.855152,188.9105549
2660,1917,-147.0,-12106.0,-12253.0,136.855152,188.9105549
2660,1917,412.0,-3923.0,-3511.0,136.855152,188.9105549
2660,1917,918.0,-2985.0,-2067.0,136.855152,188.9105549
2660,1917,1035.0,-2520.0,-1485.0,136.855152,188.9105549
2660,1917,1289.0,-2275.0,-986.0,136.855152,188.9105549
2660,1917,1761.0,-1816.0,-55.0,136.855152,188.9105549
2660,1917,1891.0,-1046.0,845.0,136.855152,188.9105549
2660,1917,1677.0,-870.0,807.0,136.855152,188.9105549
2660,1917,1809.0,-713.0,1096.0,136.855152,188.9105549
2660,1917,1503.0,-514.0,989.0,136.855152,188.9105549
2660,1917,0.0,0.0,0.0,136.855152,188.9105549
2660,1917,1539.0,-1697.0,-158.0,136.855152,188.9105549
2660,1918,123.0,-19732.0,-19609.0,136.855152,188.9105549
2660,1918,339.0,-10713.0,-10374.0,136.855152,188.9105549
2660,1918,714.0,-2308.0,-1594.0,136.855152,188.9105549
2660,1918,1032.0,-1544.0,-512.0,136.855152,188.9105549
2660,1918,1062.0,-1282.0,-220.0,136.855152,188.9105549
2660,1918,1199.0,-1093.0,106.0,136.855152,188.9105549
2660,1918,1524.0,-733.0,791.0,136.855152,188.9105549
2660,1918,1561.0,-257.0,1304.0,136.855152,188.9105549
2660,1918,1367.0,-208.0,1159.0,136.855152,188.9105549
2660,1918,1455.0,-110.0,1345.0,136.855152,188.9105549
2660,1918,1190.0,-87.0,1103.0,136.855152,188.9105549
2660,1918,0.0,0.0,0.0,136.855152,188.9105549
2660,1918,1338.0,-754.0,584.0,136.855152,188.9105549
2660,1919,192.0,-19736.0,-19544.0,136.855152,188.9105549
2660,1919,448.0,-10716.0,-10268.0,136.855152,188.9105549
2660,1919,897.0,-2229.0,-1332.0,136.855152,188.9105549
2660,1919,1272.0,-1597.0,-325.0,136.855152,188.9105549
2660,1919,1340.0,-1442.0,-102.0,136.855152,188.9105549
2660,1919,1539.0,-1325.0,214.0,136.855152,188.9105549
2660,1919,1924.0,-1065.0,859.0,136.855152,188.9105549
2660,1919,1953.0,-707.0,1246.0,136.855152,188.9105549
2660,1919,1712.0,-640.0,1072.0,136.855152,188.9105549
2660,1919,1785.0,-521.0,1264.0,136.855152,188.9105549
2660,1919,1439.0,-430.0,1009.0,136.855152,188.9105549
2660,1919,0.0,0.0,0.0,136.855152,188.9105549
2660,1919,1682.0,-1082.0,600.0,136.855152,188.9105549
2660,1920,-411.0,-21921.0,-22332.0,136.855152,188.9105549
2660,1920,31.0,-13454.0,-13423.0,136.855152,188.9105549
2660,1920,575.0,-4537.0,-3962.0,136.855152,188.9105549
2660,1920,1046.0,-3347.0,-2301.0,136.855152,188.9105549
2660,1920,1108.0,-2795.0,-1687.0,136.855152,188.9105549
2660,1920,1360.0,-2118.0,-758.0,136.855152,188.9105549
2660,1920,1823.0,-1538.0,285.0,136.855152,188.9105549
2660,1920,1889.0,-1162.0,727.0,136.855152,188.9105549
2660,1920,1674.0,-1021.0,653.0,136.855152,188.9105549
2660,1920,1810.0,-633.0,1177.0,136.855152,188.9105549
2660,1920,1457.0,-514.0,943.0,136.855152,188.9105549
2660,1920,0.0,0.0,0.0,136.855152,188.9105549
2660,1920,1577.0,-1732.0,-155.0,136.855152,188.9105549
2660,1921,-285.0,-21189.0,-21474.0,136.855152,188.9105549
2660,1921,-53.0,-12987.0,-13040.0,136.855152,188.9105549
2660,1921,193.0,-4338.0,-4145.0,136.855152,188.9105549
2660,1921,391.0,-3477.0,-3086.0,136.855152,188.9105549
2660,1921,410.0,-3055.0,-2645.0,136.855152,188.9105549
2660,1921,520.0,-2674.0,-2154.0,136.855152,188.9105549
2660,1921,708.0,-2089.0,-1381.0,136.855152,188.9105549
2660,1921,733.0,-1710.0,-977.0,136.855152,188.9105549
2660,1921,649.0,-1607.0,-958.0,136.855152,188.9105549
2660,1921,707.0,-1100.0,-393.0,136.855152,188.9105549
2660,1921,552.0,-885.0,-333.0,136.855152,188.9105549
2660,1921,0.0,0.0,0.0,136.855152,188.9105549
2660,1921,607.0,-2222.0,-1615.0,136.855152,188.9105549
2660,1922,235.0,-21489.0,-21254.0,136.855152,188.9105549
2660,1922,524.0,-12925.0,-12401.0,136.855152,188.9105549
2660,1922,970.0,-3853.0,-2883.0,136.855152,188.9105549
2660,1922,1369.0,-2814.0,-1445.0,136.855152,188.9105549
2660,1922,1366.0,-2488.0,-1122.0,136.855152,188.9105549
2660,1922,1602.0,-2047.0,-445.0,136.855152,188.9105549
2660,1922,2004.0,-1589.0,415.0,136.855152,188.9105549
2660,1922,2009.0,-1242.0,767.0,136.855152,188.9105549
2660,1922,1785.0,-1094.0,691.0,136.855152,188.9105549
2660,1922,1882.0,-704.0,1178.0,136.855152,188.9105549
2660,1922,1472.0,-475.0,997.0,136.855152,188.9105549
2660,1922,0.0,0.0,0.0,136.855152,188.9105549
2660,1922,1753.0,-1700.0,53.0,136.855152,188.9105549
2660,1923,221.0,-19409.0,-19188.0,136.855152,188.9105549
2660,1923,476.0,-11466.0,-10990.0,136.855152,188.9105549
2660,1923,871.0,-2441.0,-1570.0,136.855152,188.9105549
2660,1923,1201.0,-1757.0,-556.0,136.855152,188.9105549
2660,1923,1211.0,-1613.0,-402.0,136.855152,188.9105549
2660,1923,1431.0,-1465.0,-34.0,136.855152,188.9105549
2660,1923,1789.0,-1185.0,604.0,136.855152,188.9105549
2660,1923,1805.0,-810.0,995.0,136.855152,188.9105549
2660,1923,1624.0,-737.0,887.0,136.855152,188.9105549
2660,1923,1713.0,-637.0,1076.0,136.855152,188.9105549
2660,1923,1338.0,-552.0,786.0,136.855152,188.9105549
2660,1923,0.0,0.0,0.0,136.855152,188.9105549
2660,1923,1576.0,-1204.0,372.0,136.855152,188.9105549
2660,1924,-485.0,-20591.0,-21076.0,136.855152,188.9105549
2660,1924,-113.0,-13031.0,-13144.0,136.855152,188.9105549
2660,1924,589.0,-3200.0,-2611.0,136.855152,188.9105549
2660,1924,1164.0,-2170.0,-1006.0,136.855152,188.9105549
2660,1924,1245.0,-1847.0,-602.0,136.855152,188.9105549
2660,1924,1578.0,-1442.0,136.0,136.855152,188.9105549
2660,1924,2054.0,-1065.0,989.0,136.855152,188.9105549
2660,1924,2099.0,-790.0,1309.0,136.855152,188.9105549
2660,1924,1896.0,-678.0,1218.0,136.855152,188.9105549
2660,1924,2048.0,-398.0,1650.0,136.855152,188.9105549
2660,1924,1591.0,-308.0,1283.0,136.855152,188.9105549
2660,1924,0.0,0.0,0.0,136.855152,188.9105549
2660,1924,1783.0,-1203.0,580.0,136.855152,188.9105549
2660,1925,-683.0,-20155.0,-20838.0,136.855152,188.9105549
2660,1925,-260.0,-12799.0,-13059.0,136.855152,188.9105549
2660,1925,294.0,-3222.0,-2928.0,136.855152,188.9105549
2660,1925,737.0,-2357.0,-1620.0,136.855152,188.9105549
2660,1925,831.0,-2014.0,-1183.0,136.855152,188.9105549
2660,1925,1132.0,-1676.0,-544.0,136.855152,188.9105549
2660,1925,1517.0,-1302.0,215.0,136.855152,188.9105549
2660,1925,1573.0,-809.0,764.0,136.855152,188.9105549
2660,1925,1428.0,-658.0,770.0,136.855152,188.9105549
2660,1925,1552.0,-470.0,1082.0,136.855152,188.9105549
2660,1925,1195.0,-337.0,858.0,136.855152,188.9105549
2660,1925,0.0,0.0,0.0,136.855152,188.9105549
2660,1925,1309.0,-1307.0,2.0,136.855152,188.9105549
2660,1926,24.0,-21034.0,-21010.0,136.855152,188.9105549
2660,1926,323.0,-13617.0,-13294.0,136.855152,188.9105549
2660,1926,848.0,-3344.0,-2496.0,136.855152,188.9105549
2660,1926,1218.0,-2242.0,-1024.0,136.855152,188.9105549
2660,1926,1225.0,-1898.0,-673.0,136.855152,188.9105549
2660,1926,1501.0,-1664.0,-163.0,136.855152,188.9105549
2660,1926,1849.0,-1185.0,664.0,136.855152,188.9105549
2660,1926,1849.0,-443.0,1406.0,136.855152,188.9105549
2660,1926,1674.0,-362.0,1312.0,136.855152,188.9105549
2660,1926,1762.0,-332.0,1430.0,136.855152,188.9105549
2660,1926,1330.0,-298.0,1032.0,136.855152,188.9105549
2660,1926,0.0,0.0,0.0,136.855152,188.9105549
2660,1926,1624.0,-1129.0,495.0,136.855152,188.9105549
2660,1927,119.0,-21566.0,-21447.0,136.855152,188.9105549
2660,1927,417.0,-14903.0,-14486.0,136.855152,188.9105549
2660,1927,971.0,-3846.0,-2875.0,136.855152,188.9105549
2660,1927,1342.0,-2867.0,-1525.0,136.855152,188.9105549
2660,1927,1356.0,-2536.0,-1180.0,136.855152,188.9105549
2660,1927,1683.0,-1989.0,-306.0,136.855152,188.9105549
2660,1927,2094.0,-1528.0,566.0,136.855152,188.9105549
2660,1927,2131.0,-1276.0,855.0,136.855152,188.9105549
2660,1927,1959.0,-1114.0,845.0,136.855152,188.9105549
2660,1927,2094.0,-718.0,1376.0,136.855152,188.9105549
2660,1927,1579.0,-587.0,992.0,136.855152,188.9105549
2660,1927,0.0,0.0,0.0,136.855152,188.9105549
2660,1927,1864.0,-1701.0,163.0,136.855152,188.9105549
2660,1928,-170.0,-22358.0,-22528.0,136.855152,188.9105549
2660,1928,94.0,-16031.0,-15937.0,136.855152,188.9105549
2660,1928,638.0,-5112.0,-4474.0,136.855152,188.9105549
2660,1928,1007.0,-4251.0,-3244.0,136.855152,188.9105549
2660,1928,1037.0,-3911.0,-2874.0,136.855152,188.9105549
2660,1928,1351.0,-3450.0,-2099.0,136.855152,188.9105549
2660,1928,1721.0,-2826.0,-1105.0,136.855152,188.9105549
2660,1928,1767.0,-2567.0,-800.0,136.855152,188.9105549
2660,1928,1624.0,-2378.0,-754.0,136.855152,188.9105549
2660,1928,1730.0,-1797.0,-67.0,136.855152,188.9105549
2660,1928,1288.0,-1555.0,-267.0,136.855152,188.9105549
2660,1928,0.0,0.0,0.0,136.855152,188.9105549
2660,1928,1518.0,-3008.0,-1490.0,136.855152,188.9105549
2660,1929,75.0,-22572.0,-22497.0,136.855152,188.9105549
2660,1929,313.0,-15484.0,-15171.0,136.855152,188.9105549
2660,1929,772.0,-4974.0,-4202.0,136.855152,188.9105549
2660,1929,1091.0,-4070.0,-2979.0,136.855152,188.9105549
2660,1929,1132.0,-3672.0,-2540.0,136.855152,188.9105549
2660,1929,1477.0,-3146.0,-1669.0,136.855152,188.9105549
2660,1929,1845.0,-2480.0,-635.0,136.855152,188.9105549
2660,1929,1861.0,-1997.0,-136.0,136.855152,188.9105549
2660,1929,1696.0,-1776.0,-80.0,136.855152,188.9105549
2660,1929,1794.0,-1403.0,391.0,136.855152,188.9105549
2660,1929,1307.0,-1226.0,81.0,136.855152,188.9105549
2660,1929,0.0,0.0,0.0,136.855152,188.9105549
2660,1929,1616.0,-2582.0,-966.0,136.855152,188.9105549
2660,1930,135.0,-22100.0,-21965.0,136.855152,188.9105549
2660,1930,352.0,-14980.0,-14628.0,136.855152,188.9105549
2660,1930,814.0,-3761.0,-2947.0,136.855152,188.9105549
2660,1930,1088.0,-2899.0,-1811.0,136.855152,188.9105549
2660,1930,1089.0,-2577.0,-1488.0,136.855152,188.9105549
2660,1930,1382.0,-2073.0,-691.0,136.855152,188.9105549
2660,1930,1688.0,-1619.0,69.0,136.855152,188.9105549
2660,1930,1694.0,-1283.0,411.0,136.855152,188.9105549
2660,1930,1545.0,-1150.0,395.0,136.855152,188.9105549
2660,1930,1634.0,-834.0,800.0,136.855152,188.9105549
2660,1930,1189.0,-704.0,485.0,136.855152,188.9105549
2660,1930,0.0,0.0,0.0,136.855152,188.9105549
2660,1930,1492.0,-1751.0,-259.0,136.855152,188.9105549
2660,1931,-1795.0,-20855.0,-22650.0,136.855152,188.9105549
2660,1931,-1145.0,-14318.0,-15463.0,136.855152,188.9105549
2660,1931,-18.0,-2730.0,-2748.0,136.855152,188.9105549
2660,1931,531.0,-1944.0,-1413.0,136.855152,188.9105549
2660,1931,607.0,-1705.0,-1098.0,136.855152,188.9105549
2660,1931,1149.0,-1303.0,-154.0,136.855152,188.9105549
2660,1931,1739.0,-969.0,770.0,136.855152,188.9105549
2660,1931,1819.0,-642.0,1177.0,136.855152,188.9105549
2660,1931,1633.0,-583.0,1050.0,136.855152,188.9105549
2660,1931,1884.0,-464.0,1420.0,136.855152,188.9105549
2660,1931,1256.0,-431.0,825.0,136.855152,188.9105549
2660,1931,0.0,0.0,0.0,136.855152,188.9105549
2660,1931,1432.0,-1079.0,353.0,136.855152,188.9105549
2660,1932,-49.0,-23586.0,-23635.0,136.855152,188.9105549
2660,1932,234.0,-17108.0,-16874.0,136.855152,188.9105549
2660,1932,793.0,-4733.0,-3940.0,136.855152,188.9105549
2660,1932,1084.0,-3798.0,-2714.0,136.855152,188.9105549
2660,1932,1080.0,-3436.0,-2356.0,136.855152,188.9105549
2660,1932,1403.0,-2765.0,-1362.0,136.855152,188.9105549
2660,1932,1759.0,-2134.0,-375.0,136.855152,188.9105549
2660,1932,1786.0,-1895.0,-109.0,136.855152,188.9105549
2660,1932,1631.0,-1680.0,-49.0,136.855152,188.9105549
2660,1932,1767.0,-1267.0,500.0,136.855152,188.9105549
2660,1932,1257.0,-1157.0,100.0,136.855152,188.9105549
